pincode,district,statename,latitude,longitude,officetype
532425,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111,BO
532474,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723055,BO
532426,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.0525550,BO
532430,SRIKAKULAM,ANDHRA PRADESH,18.405117000000001,84.124846000000005,BO
532167,SRIKAKULAM,ANDHRA PRADESH,18.347287099999999,83.755229700000001,BO
532168,SRIKAKULAM,ANDHRA PRADESH,18.3472785,83.7552257,BO
532403,SRIKAKULAM,ANDHRA PRADESH,18.281455999999999,83.765566000000007,BO
532407,SRIKAKULAM,ANDHRA PRADESH,18.2050897,83.6896957,BO
532405,SRIKAKULAM,ANDHRA PRADESH,18.2966111,83.8881141,BO
532410,SRIKAKULAM,ANDHRA PRADESH,18.2820555,83.8247500,BO
532406,SRIKAKULAM,ANDHRA PRADESH,18.3415277,84.1184444,BO
532408,SRIKAKULAM,ANDHRA PRADESH,18.194098,83.861787,BO
532404,SRIKAKULAM,ANDHRA PRADESH,18.2731111,84.0048333,BO
532123,SRIKAKULAM,ANDHRA PRADESH,18.4554160,83.7517770,BO
532127,SRIKAKULAM,ANDHRA PRADESH,18.4443950,83.6414930,BO
532409,SRIKAKULAM,ANDHRA PRADESH,18.1461198,83.6215271,BO
532312,SRIKAKULAM,ANDHRA PRADESH,19.1174110,84.6861944,BO
502032,SANGAREDDY,TELANGANA,17.467539,78.282811,BO
532243,SRIKAKULAM,ANDHRA PRADESH,18.8560117,84.5562878,BO
532216,SRIKAKULAM,ANDHRA PRADESH,17.0587129,80.1252008,BO
532220,SRIKAKULAM,ANDHRA PRADESH,18.745638799999998,84.384583300000003,BO
532264,SRIKAKULAM,ANDHRA PRADESH,18.9009720,84.5533055,BO
532122,SRIKAKULAM,ANDHRA PRADESH,18.5263611,83.6318055,BO
532291,SRIKAKULAM,ANDHRA PRADESH,19.0006944,84.5674166,BO
532292,SRIKAKULAM,ANDHRA PRADESH,18.9517770,84.6317220,BO
532242,SRIKAKULAM,ANDHRA PRADESH,18.8715277,84.4615110,BO
532195,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.1520550,BO
532222,SRIKAKULAM,ANDHRA PRADESH,18.2962500,83.8936944,BO
530048,VISAKHAPATANAM,ANDHRA PRADESH,17.8214600,83.3411130,BO
530040,VISAKHAPATANAM,ANDHRA PRADESH,17.7592250,83.3197090,BO
530045,VISAKHAPATANAM,ANDHRA PRADESH,17.7651570,83.3562310,BO
532203,SRIKAKULAM,ANDHRA PRADESH,18.499623,83.759094000000005,BO
532284,SRIKAKULAM,ANDHRA PRADESH,18.9460550,84.5854444,BO
532218,SRIKAKULAM,ANDHRA PRADESH,18.6661110,84.3686380,BO
532221,SRIKAKULAM,ANDHRA PRADESH,18.8617729,84.3515759,BO
532211,SRIKAKULAM,ANDHRA PRADESH,18.485802,84.164015,BO
532212,SRIKAKULAM,ANDHRA PRADESH,18.5771660,84.2844722,BO
531173,VISAKHAPATANAM,ANDHRA PRADESH,17.8202650,83.1985300,BO
530027,VISAKHAPATANAM,ANDHRA PRADESH,17.7483420,83.2151500,BO
531162,VISAKHAPATANAM,ANDHRA PRADESH,17.9110990,83.4456800,BO
531163,VISAKHAPATANAM,ANDHRA PRADESH,17.9084740,83.4006380,BO
530012,VISAKHAPATANAM,ANDHRA PRADESH,17.7042610,83.2117820,BO
535270,VIZIANAGARAM,ANDHRA PRADESH,18.2908120,83.2947460,BO
535148,VIZIANAGARAM,ANDHRA PRADESH,17.4454060,82.4400680,BO
535581,VIZIANAGARAM,ANDHRA PRADESH,18.3781082,83.301431899999997,BO
535260,VIZIANAGARAM,ANDHRA PRADESH,18.2075160,83.3174760,BO
535216,VIZIANAGARAM,ANDHRA PRADESH,17.9999080,83.4563520,BO
535005,VIZIANAGARAM,ANDHRA PRADESH,16.3650450,80.5829250,BO
530047,VISAKHAPATANAM,ANDHRA PRADESH,17.7848330,83.1997300,BO
530049,VISAKHAPATANAM,ANDHRA PRADESH,17.7083020,83.1526790,BO
531219,VISAKHAPATANAM,ANDHRA PRADESH,17.9639010,83.3081170,BO
535183,VIZIANAGARAM,ANDHRA PRADESH,17.8953900,83.1980130,BO
535220,VIZIANAGARAM,ANDHRA PRADESH,18.223922000000002,83.440270999999996,BO
535250,VISAKHAPATANAM,ANDHRA PRADESH,18.0353440,83.2853840,BO
535215,VIZIANAGARAM,ANDHRA PRADESH,13.5193130,79.3828080,BO
535204,VIZIANAGARAM,ANDHRA PRADESH,18.0854000,83.6151840,BO
535582,VIZIANAGARAM,ANDHRA PRADESH,18.404826,83.392263999999997,BO
535580,VIZIANAGARAM,ANDHRA PRADESH,18.5098960,83.5151160,BO
535221,VIZIANAGARAM,ANDHRA PRADESH,18.1938490,83.2639810,BO
535217,VIZIANAGARAM,ANDHRA PRADESH,18.1642860,83.4534640,BO
535280,VIZIANAGARAM,ANDHRA PRADESH,18.2045690,83.4029740,BO
535273,Alluri Sitharama Raju,ANDHRA PRADESH,18.3557900,83.2285590,BO
535161,VIZIANAGARAM,ANDHRA PRADESH,17.7224220,81.3206870,BO
535213,VIZIANAGARAM,ANDHRA PRADESH,18.067198999999999,83.572295999999994,BO
535145,VISAKHAPATANAM,ANDHRA PRADESH,18.7028490,84.2344660,BO
535218,VIZIANAGARAM,ANDHRA PRADESH,18.168271000000001,83.491698,BO
786004,DIBRUGARH,ASSAM,27.4400000,94.8900000,BO
786184,DIBRUGARH,ASSAM,27.4700000,95.1700000,BO
786003,DIBRUGARH,ASSAM,27.4700000,94.9100000,BO
786007,DIBRUGARH,ASSAM,27.396599999999999,94.871489999999994,BO
786613,DIBRUGARH,ASSAM,27.2400000,94.9800000,BO
535003,VIZIANAGARAM,ANDHRA PRADESH,18.1979340,83.3816100,BO
535281,VIZIANAGARAM,ANDHRA PRADESH,18.0440640,83.1201300,BO
786610,DIBRUGARH,ASSAM,27.2800000,95.2400000,BO
786012,DIBRUGARH,ASSAM,27.4800000,95.0200000,BO
786010,DIBRUGARH,ASSAM,27.4500000,95.0000000,BO
785675,DIBRUGARH,ASSAM,27.2700000,94.8900000,BO
785676,DIBRUGARH,ASSAM,27.2600000,94.8800000,BO
786001,DIBRUGARH,ASSAM,27.4600000,95.3200000,BO
784161,LAKHIMPUR,ASSAM,27.0100000,93.9200000,BO
787033,LAKHIMPUR,ASSAM,27.4800000,95.0100000,BO
786612,DIBRUGARH,ASSAM,27.2200000,95.1700000,BO
786103,DIBRUGARH,ASSAM,27.3800000,95.1700000,BO
786611,DIBRUGARH,ASSAM,27.1800000,95.1100000,BO
786191,DIBRUGARH,ASSAM,27.3400000,95.3500000,BO
786621,DIBRUGARH,ASSAM,27.1800000,95.3400000,BO
784164,LAKHIMPUR,ASSAM,27.2300000,94.0900000,BO
787057,DHEMAJI,ASSAM,27.6000000,94.7600000,BO
784165,LAKHIMPUR,ASSAM,26.9100000,93.7900000,BO
787055,LAKHIMPUR,ASSAM,27.3100000,94.4500000,BO
787026,DHEMAJI,ASSAM,27.4200000,94.4300000,BO
787032,LAKHIMPUR,ASSAM,27.4500000,95.0100000,BO
787058,LAKHIMPUR,ASSAM,27.4100000,94.5500000,BO
787051,LAKHIMPUR,ASSAM,27.2800000,94.0900000,BO
784160,LAKHIMPUR,ASSAM,27.1200000,93.9300000,BO
787034,DHEMAJI,ASSAM,27.4300000,94.3100000,BO
787053,LAKHIMPUR,ASSAM,27.3000000,94.4100000,BO
787035,DHEMAJI,ASSAM,27.302700000000002,94.211200000000005,BO
782470,KARBI ANGLONG,ASSAM,25.3219000,92.1619000,BO
782480,KARBI ANGLONG,ASSAM,26.0242778,93.7720556,BO
782482,KARBI ANGLONG,ASSAM,25.8415000,93.4246000,BO
782450,WEST KARBI ANGLONG,ASSAM,25.8071000,92.4658000,BO
787110,DHEMAJI,ASSAM,27.5200000,94.6700000,BO
787059,DHEMAJI,ASSAM,27.5900000,94.7200000,BO
787056,LAKHIMPUR,ASSAM,27.4600000,94.2300000,BO
787023,LAKHIMPUR,ASSAM,27.1600000,94.0100000,BO
782442,HOJAI,ASSAM,26.3503000,92.6922000,BO
782445,HOJAI,ASSAM,26.0685000,92.9001000,BO
782439,HOJAI,ASSAM,26.3503000,92.6922000,BO
782447,HOJAI,ASSAM,26.3486944,92.7005000,BO
782446,HOJAI,ASSAM,26.3486944,92.7005000,BO
782481,KARBI ANGLONG,ASSAM,25.8415000,93.4246000,BO
782486,WEST KARBI ANGLONG,ASSAM,25.82602,92.298389999999998,BO
782485,WEST KARBI ANGLONG,ASSAM,25.90362,92.666330000000002,BO
782441,KARBI ANGLONG,ASSAM,26.2092000,93.0527000,BO
782462,KARBI ANGLONG,ASSAM,25.8394444,93.4376944,BO
782123,NAGAON,ASSAM,26.4665277,92.4740277,BO
782412,MARIGAON,ASSAM,26.190300000000001,92.373900000000006,BO
782440,HOJAI,ASSAM,26.1166000,92.8666000,BO
782106,MARIGAON,ASSAM,26.2521000,92.3423000,BO
782425,NAGAON,ASSAM,26.1214000,92.3057000,BO
782121,MARIGAON,ASSAM,26.3503000,92.6922000,BO
782142,NAGAON,ASSAM,26.3029166,92.6258888,BO
782122,NAGAON,ASSAM,26.3503000,92.6922000,BO
782120,NAGAON,ASSAM,26.3503000,92.6922000,BO
782124,NAGAON,ASSAM,26.4132222,92.7427222,BO
782104,MARIGAON,ASSAM,26.2521000,92.3423000,BO
782136,NAGAON,ASSAM,26.6357777,92.9842778,BO
782410,MARIGAON,ASSAM,26.1237500,92.1985833,BO
782411,MARIGAON,ASSAM,26.3503000,92.6922000,BO
782003,NAGAON,ASSAM,26.3503000,92.6922000,BO
782002,NAGAON,ASSAM,26.3517500,92.6782777,BO
782103,MARIGAON,ASSAM,26.2280000,92.5201666,BO
782101,NAGAON,ASSAM,24.1617000,92.1392000,BO
782105,MARIGAON,ASSAM,26.2529420,92.3356890,BO
782126,MARIGAON,ASSAM,26.4535000,92.4245000,BO
782138,NAGAON,ASSAM,26.3503000,92.6922000,BO
782137,NAGAON,ASSAM,26.3338000,92.5633000,BO
782426,NAGAON,ASSAM,26.1578611,92.6592777,BO
782413,WEST KARBI ANGLONG,ASSAM,26.3503000,92.6922000,BO
507164,KHAMMAM,TELANGANA,17.0965400,80.7609200,BO
507120,BHADRADRI KOTHAGUDEM,TELANGANA,17.498646000000001,80.578163000000004,BO
507303,KHAMMAM,TELANGANA,17.2214500,80.7993800,BO
507118,BHADRADRI KOTHAGUDEM,TELANGANA,17.5445960,80.6468730,BO
507302,KHAMMAM,TELANGANA,17.208809,80.613091,BO
507166,BHADRADRI KOTHAGUDEM,TELANGANA,17.367629999999998,80.544663,BO
507306,BHADRADRI KOTHAGUDEM,TELANGANA,17.201232000000001,80.966556999999995,BO
507123,BHADRADRI KOTHAGUDEM,TELANGANA,17.862732999999999,80.411522000000005,BO
507127,BHADRADRI KOTHAGUDEM,TELANGANA,17.599150000000002,80.342600000000004,BO
507124,BHADRADRI KOTHAGUDEM,TELANGANA,17.724833,80.344663999999995,BO
522615,Palnadu,ANDHRA PRADESH,16.2819000,79.9647000,BO
522611,Palnadu,ANDHRA PRADESH,16.1312000,80.0617000,BO
522614,Palnadu,ANDHRA PRADESH,16.3455000,79.7379000,BO
522658,Palnadu,ANDHRA PRADESH,16.1849000,79.7801000,BO
522619,Palnadu,ANDHRA PRADESH,16.0941000,80.2461000,BO
522233,Palnadu,ANDHRA PRADESH,16.1818000,80.2518000,BO
522612,Palnadu,ANDHRA PRADESH,16.4217000,79.5578000,BO
523113,PRAKASAM,ANDHRA PRADESH,15.1239130,79.8937650,BO
522617,Palnadu,ANDHRA PRADESH,16.1965000,79.9424000,BO
522603,Palnadu,ANDHRA PRADESH,16.181,79.991,BO
522529,GUNTUR,ANDHRA PRADESH,16.2797000,80.2095000,BO
522649,Palnadu,ANDHRA PRADESH,16.0703000,79.8160000,BO
522660,Palnadu,ANDHRA PRADESH,15.9061000,79.7326000,BO
522437,Palnadu,ANDHRA PRADESH,16.4837000,79.8151000,BO
522411,Palnadu,ANDHRA PRADESH,16.5026000,79.9894000,BO
522409,Palnadu,ANDHRA PRADESH,16.6897000,80.1392000,BO
522647,Palnadu,ANDHRA PRADESH,16.1160000,79.7530000,BO
522657,Palnadu,ANDHRA PRADESH,16.0956000,79.6537000,BO
522646,Palnadu,ANDHRA PRADESH,16.0850000,79.8348000,BO
522549,Palnadu,ANDHRA PRADESH,16.24,80.08,BO
522426,Palnadu,ANDHRA PRADESH,16.4863000,79.3310000,BO
522435,Palnadu,ANDHRA PRADESH,16.6280000,79.9092000,BO
522410,Palnadu,ANDHRA PRADESH,16.5948000,80.1633000,BO
522415,Palnadu,ANDHRA PRADESH,16.6085000,79.6511000,BO
522414,Palnadu,ANDHRA PRADESH,16.678,79.731,BO
522413,Palnadu,ANDHRA PRADESH,16.5053000,79.9244000,BO
522402,Palnadu,ANDHRA PRADESH,16.4612000,80.1854000,BO
522436,Palnadu,ANDHRA PRADESH,16.519,80.252,BO
522408,Palnadu,ANDHRA PRADESH,16.35,80.08,BO
522438,GUNTUR,ANDHRA PRADESH,16.3567000,80.3275000,BO
524223,SPSR NELLORE,ANDHRA PRADESH,14.8531080,79.8461300,BO
524222,SPSR NELLORE,ANDHRA PRADESH,14.8007600,79.4215090,BO
524240,SPSR NELLORE,ANDHRA PRADESH,14.6888050,79.9024780,BO
524221,SPSR NELLORE,ANDHRA PRADESH,14.9210480,79.4767160,BO
524142,SPSR NELLORE,ANDHRA PRADESH,14.7701440,79.9836110,BO
522613,Palnadu,ANDHRA PRADESH,16.30172,79.367816,BO
522401,GUNTUR,ANDHRA PRADESH,16.3927000,80.3209000,BO
522421,Palnadu,ANDHRA PRADESH,16.5287000,79.5648000,BO
524304,SPSR NELLORE,ANDHRA PRADESH,14.7322230,79.6474040,BO
524004,SPSR NELLORE,ANDHRA PRADESH,14.4648150,79.9311630,BO
524302,SPSR NELLORE,ANDHRA PRADESH,14.6615730,79.4063820,BO
524315,SPSR NELLORE,ANDHRA PRADESH,14.6972580,80.0110260,BO
524226,SPSR NELLORE,ANDHRA PRADESH,14.6165570,79.6278690,BO
524225,SPSR NELLORE,ANDHRA PRADESH,14.8347190,79.7764840,BO
524310,SPSR NELLORE,ANDHRA PRADESH,14.0564490,79.8251220,BO
524230,SPSR NELLORE,ANDHRA PRADESH,14.7526190,79.2140970,BO
524224,SPSR NELLORE,ANDHRA PRADESH,14.0521040,79.8580330,BO
524307,SPSR NELLORE,ANDHRA PRADESH,14.7524170,79.5209980,BO
524314,SPSR NELLORE,ANDHRA PRADESH,14.5076150,80.1254110,BO
524234,SPSR NELLORE,ANDHRA PRADESH,14.7164540,79.7455960,BO
524317,SPSR NELLORE,ANDHRA PRADESH,14.5730220,79.9717220,BO
524306,SPSR NELLORE,ANDHRA PRADESH,79.8600000,14.5300000,BO
524003,SPSR NELLORE,ANDHRA PRADESH,14.4150220,79.9773190,BO
524305,SPSR NELLORE,ANDHRA PRADESH,14.5283120,79.8996350,BO
524346,SPSR NELLORE,ANDHRA PRADESH,14.3177170,80.0300880,BO
524322,SPSR NELLORE,ANDHRA PRADESH,14.6053170,79.5772010,BO
524308,SPSR NELLORE,ANDHRA PRADESH,14.6603550,79.7792370,BO
524303,SPSR NELLORE,ANDHRA PRADESH,14.5723150,79.5561010,BO
524366,SPSR NELLORE,ANDHRA PRADESH,14.5368940,79.9514460,BO
524313,SPSR NELLORE,ANDHRA PRADESH,14.4829080,80.1453010,BO
524344,SPSR NELLORE,ANDHRA PRADESH,14.2886010,80.1248480,BO
524312,SPSR NELLORE,ANDHRA PRADESH,14.7020410,79.3014850,BO
524137,SPSR NELLORE,ANDHRA PRADESH,14.5348190,80.0541910,BO
524316,SPSR NELLORE,ANDHRA PRADESH,14.9114000,79.7231610,BO
523185,PRAKASAM,ANDHRA PRADESH,15.7913450,80.2440980,BO
523157,Bapatla,ANDHRA PRADESH,15.8183610,80.3888810,BO
523169,Bapatla,ANDHRA PRADESH,15.9664250,80.2259450,BO
523166,Bapatla,ANDHRA PRADESH,15.8420860,80.3921280,BO
523167,Bapatla,ANDHRA PRADESH,15.8509570,80.1636310,BO
523171,Bapatla,ANDHRA PRADESH,15.9937290,80.2119140,BO
524318,SPSR NELLORE,ANDHRA PRADESH,14.6051720,80.0835240,BO
524311,SPSR NELLORE,ANDHRA PRADESH,14.4064840,80.0727000,BO
523115,PRAKASAM,ANDHRA PRADESH,14.9882970,79.8368910,BO
523270,PRAKASAM,ANDHRA PRADESH,15.4418500,79.8060610,BO
523271,PRAKASAM,ANDHRA PRADESH,15.3145270,79.8848880,BO
523281,PRAKASAM,ANDHRA PRADESH,15.0700930,79.8470360,BO
523170,Bapatla,ANDHRA PRADESH,15.8872930,80.2573590,BO
523272,PRAKASAM,ANDHRA PRADESH,15.420436,79.992000000000004,BO
523116,PRAKASAM,ANDHRA PRADESH,15.1461410,79.6652730,BO
523279,PRAKASAM,ANDHRA PRADESH,15.3788400,79.9158730,BO
523274,PRAKASAM,ANDHRA PRADESH,15.3630120,79.9999270,BO
523101,PRAKASAM,ANDHRA PRADESH,15.2342750,79.9570540,BO
523109,PRAKASAM,ANDHRA PRADESH,15.2424110,79.7075610,BO
523117,PRAKASAM,ANDHRA PRADESH,15.1925530,79.5325870,BO
523265,PRAKASAM,ANDHRA PRADESH,15.8069960,79.7982930,BO
523304,PRAKASAM,ANDHRA PRADESH,15.9248920,79.6046500,BO
523241,PRAKASAM,ANDHRA PRADESH,15.6587840,79.3723930,BO
523246,PRAKASAM,ANDHRA PRADESH,15.5303340,79.3395880,BO
523247,PRAKASAM,ANDHRA PRADESH,15.8568710,79.6879060,BO
523112,PRAKASAM,ANDHRA PRADESH,15.1912270,79.3063890,BO
523110,PRAKASAM,ANDHRA PRADESH,14.6864000,79.7792000,BO
523224,PRAKASAM,ANDHRA PRADESH,15.2804180,79.2171250,BO
523253,PRAKASAM,ANDHRA PRADESH,15.6010070,79.7631190,BO
523230,PRAKASAM,ANDHRA PRADESH,13.6630000,78.7241000,BO
523254,PRAKASAM,ANDHRA PRADESH,15.3685000,79.5125500,BO
523252,PRAKASAM,ANDHRA PRADESH,15.7323040,79.7689130,BO
523245,PRAKASAM,ANDHRA PRADESH,15.4555420,79.4873200,BO
523108,PRAKASAM,ANDHRA PRADESH,15.1363860,79.4612270,BO
523111,PRAKASAM,ANDHRA PRADESH,15.4214210,79.6483440,BO
523228,PRAKASAM,ANDHRA PRADESH,15.495495,79.274117000000004,BO
523301,Bapatla,ANDHRA PRADESH,16.0027650,80.1240150,BO
523211,PRAKASAM,ANDHRA PRADESH,15.6143940,80.0468160,BO
523212,Bapatla,ANDHRA PRADESH,15.7572320,79.9388090,BO
523303,Bapatla,ANDHRA PRADESH,16.0223390,79.9576380,BO
523182,PRAKASAM,ANDHRA PRADESH,15.5442830,80.1565070,BO
523280,PRAKASAM,ANDHRA PRADESH,15.3545020,80.0821780,BO
523226,PRAKASAM,ANDHRA PRADESH,15.5653370,79.8668590,BO
523201,Bapatla,ANDHRA PRADESH,16.0254860,79.9443150,BO
534318,Eluru,ANDHRA PRADESH,17.1787648,81.4141187,BO
534313,WEST GODAVARI,ANDHRA PRADESH,17.021599999999999,81.535700000000006,BO
523260,Bapatla,ANDHRA PRADESH,15.9057610,80.0466010,BO
523186,Bapatla,ANDHRA PRADESH,15.6413660,80.2307510,BO
523264,PRAKASAM,ANDHRA PRADESH,15.7209020,79.8961800,BO
523225,PRAKASAM,ANDHRA PRADESH,15.5092190,79.9062250,BO
523183,PRAKASAM,ANDHRA PRADESH,15.6903830,80.1117283,BO
523261,,,15.8899250,80.1045800,BO
534341,WEST GODAVARI,ANDHRA PRADESH,17.1644500,81.6535556,BO
506224,SIDDIPET,TELANGANA,17.8697841,78.9914388,BO
534305,WEST GODAVARI,ANDHRA PRADESH,16.9301785,81.6342944,BO
534302,WEST GODAVARI,ANDHRA PRADESH,16.9071071,81.7096246,BO
534301,WEST GODAVARI,ANDHRA PRADESH,17.6508945,82.8936330,BO
534329,WEST GODAVARI,ANDHRA PRADESH,16.8373839,81.6753620,BO
534316,WEST GODAVARI,ANDHRA PRADESH,17.1357392,81.4749774,BO
534146,WEST GODAVARI,ANDHRA PRADESH,16.8451058,81.6425049,BO
534176,WEST GODAVARI,ANDHRA PRADESH,16.9774714,81.4160364,BO
534166,WEST GODAVARI,ANDHRA PRADESH,16.7918551,81.5499269,BO
534112,WEST GODAVARI,ANDHRA PRADESH,16.913399999999999,81.315200000000004,BO
534198,Eluru,ANDHRA PRADESH,17.3198632,78.3119252,BO
534156,WEST GODAVARI,ANDHRA PRADESH,16.8021274,81.6403002,BO
534196,WEST GODAVARI,ANDHRA PRADESH,16.7442492,81.5202575,BO
534340,WEST GODAVARI,ANDHRA PRADESH,17.0798808,81.6500042,BO
521182,NTR,ANDHRA PRADESH,16.6429320,80.2312380,BO
521102,KRISHNA,ANDHRA PRADESH,16.5236190,80.7754270,BO
520015,NTR,ANDHRA PRADESH,16.5392610,80.6506480,BO
521211,Eluru,ANDHRA PRADESH,16.7338760,80.8689770,BO
521151,KRISHNA,ANDHRA PRADESH,16.3977320,80.7729530,BO
534186,WEST GODAVARI,ANDHRA PRADESH,16.6722557,81.4969196,BO
534411,WEST GODAVARI,ANDHRA PRADESH,16.7988959,81.4687729,BO
521228,NTR,ANDHRA PRADESH,16.6589350,80.5759090,BO
521227,NTR,ANDHRA PRADESH,16.9622740,80.6950510,BO
521164,KRISHNA,ANDHRA PRADESH,16.4145670,80.8454930,BO
521246,KRISHNA,ANDHRA PRADESH,16.3033240,80.8833830,BO
521175,NTR,ANDHRA PRADESH,16.9720990,80.1186430,BO
521229,NTR,ANDHRA PRADESH,16.8952340,80.6235640,BO
521178,NTR,ANDHRA PRADESH,16.9200050,80.1385240,BO
521185,NTR,ANDHRA PRADESH,16.6976360,80.3126050,BO
521230,NTR,ANDHRA PRADESH,16.8352360,80.6361260,BO
521183,NTR,ANDHRA PRADESH,16.6775310,80.2793290,BO
521247,KRISHNA,ANDHRA PRADESH,16.2216290,80.8445950,BO
521256,KRISHNA,ANDHRA PRADESH,16.3398260,80.9021550,BO
521457,NTR,ANDHRA PRADESH,16.7997860,80.1482570,BO
531151,VISAKHAPATANAM,ANDHRA PRADESH,18.243426599999999,82.680238299999999,BO
531149,VISAKHAPATANAM,ANDHRA PRADESH,18.286506599999999,82.852841600000005,BO
531022,Anakapalli,ANDHRA PRADESH,17.9577770,83.0528640,BO
533248,EAST GODAVARI,ANDHRA PRADESH,16.43107346,81.89718603,BO
521402,NTR,ANDHRA PRADESH,16.9638420,80.3035550,BO
521190,NTR,ANDHRA PRADESH,16.9606410,80.1908110,BO
521212,Eluru,ANDHRA PRADESH,16.6376730,80.7471060,BO
531023,Anakapalli,ANDHRA PRADESH,17.8113190,82.9811100,BO
531061,Anakapalli,ANDHRA PRADESH,17.4649970,82.9296970,BO
531030,Anakapalli,ANDHRA PRADESH,18.045819999999999,82.998534000000006,BO
531036,Anakapalli,ANDHRA PRADESH,17.8653260,82.9121880,BO
531011,Anakapalli,ANDHRA PRADESH,17.5730405,82.9807197,BO
531126,Anakapalli,ANDHRA PRADESH,17.3467026,82.5920393,BO
531020,VISAKHAPATANAM,ANDHRA PRADESH,17.5741860,83.0777526,BO
531002,VISAKHAPATANAM,ANDHRA PRADESH,17.6570201,83.0225886,BO
531081,VISAKHAPATANAM,ANDHRA PRADESH,17.3853300,82.6622490,BO
531033,Anakapalli,ANDHRA PRADESH,17.5992162,82.9624852,BO
531075,Anakapalli,ANDHRA PRADESH,17.8471720,82.9635980,BO
531031,VISAKHAPATANAM,ANDHRA PRADESH,17.6337277,82.8188814,BO
531034,Anakapalli,ANDHRA PRADESH,17.8544130,83.0012210,BO
531029,Alluri Sitharama Raju,ANDHRA PRADESH,18.140732,82.420494000000005,BO
531082,VISAKHAPATANAM,ANDHRA PRADESH,17.4723751,82.7375613,BO
531111,VISAKHAPATANAM,ANDHRA PRADESH,18.022839999999999,82.419262000000003,BO
531055,Anakapalli,ANDHRA PRADESH,17.4930719,82.8382041,BO
531032,Anakapalli,ANDHRA PRADESH,17.7193470,83.0119660,BO
531035,VISAKHAPATANAM,ANDHRA PRADESH,17.8337012,83.1399577,BO
531127,VISAKHAPATANAM,ANDHRA PRADESH,17.3347889,82.5657079,BO
531060,Anakapalli,ANDHRA PRADESH,17.4467833,82.8415283,BO
531087,VISAKHAPATANAM,ANDHRA PRADESH,17.6293846,82.2894087,BO
531114,Anakapalli,ANDHRA PRADESH,17.7089810,82.6910020,BO
531085,VISAKHAPATANAM,ANDHRA PRADESH,17.5778548,82.6748908,BO
531028,Anakapalli,ANDHRA PRADESH,17.4117970,82.0449140,BO
531084,VISAKHAPATANAM,ANDHRA PRADESH,17.6367560,82.4481940,BO
531077,Alluri Sitharama Raju,ANDHRA PRADESH,18.045278,82.580330000000004,BO
824236,GAYA,BIHAR,24.6241540,84.9438365,BO
824209,GAYA,BIHAR,24.6241540,84.9438365,BO
824235,GAYA,BIHAR,24.6241540,84.9438365,BO
824233,GAYA,BIHAR,25.2349890,84.6689000,BO
804407,JEHANABAD,BIHAR,25.2200000,84.7000000,BO
824118,GAYA,BIHAR,25.2349890,84.6689000,BO
823002,GAYA,BIHAR,24.7489724,84.9438365,BO
824232,GAYA,BIHAR,24.6241540,84.9438365,BO
531118,VISAKHAPATANAM,ANDHRA PRADESH,17.6583051,82.6635037,BO
804420,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
804419,ARWAL,BIHAR,25.1614,84.729399999999998,BO
804418,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
804417,JEHANABAD,BIHAR,25.2509741,85.0363372,BO
804405,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
804403,ARWAL,BIHAR,24.75,84.95,BO
804401,ARWAL,BIHAR,25.29,84.70,BO
804429,ARWAL,BIHAR,25.174195000000001,83.576300000000003,BO
804427,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
804425,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
804424,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
804423,ARWAL,BIHAR,22.544599999999999,88.596599999999995,BO
804422,JEHANABAD,BIHAR,25.2139290,84.9895550,BO
811308,JAMUI,BIHAR,24.7468765,86.4284401,BO
811305,JAMUI,BIHAR,24.921615,86.272994,BO
811303,JAMUI,BIHAR,24.5663368,86.4493545,BO
811301,JAMUI,BIHAR,24.984069999999999,85.840784999999997,BO
811316,JAMUI,BIHAR,6.5091298,24.6583360,BO
811315,,,25.0215938,86.0616357,BO
811313,JAMUI,BIHAR,24.922252,86.087522000000007,BO
811312,JAMUI,BIHAR,24.93178,86.392497000000006,BO
811317,JAMUI,BIHAR,24.794143800000001,86.218231900000006,BO
811202,MUNGER,BIHAR,25.3791121,86.4730534,BO
811211,MUNGER,BIHAR,25.1223251,86.5526896,BO
811302,LAKHISARAI,BIHAR,85.927558000000005,25.281191,BO
811101,SHEIKHPURA,BIHAR,25.141694,85.862891,BO
811314,JAMUI,BIHAR,25.1190716,86.0598697,BO
811311,LAKHISARAI,BIHAR,86.057768800000005,25.134920600000001,BO
811306,LAKHISARAI,BIHAR,86.073370199999999,25.043280800000002,BO
811310,LAKHISARAI,BIHAR,86.1618864,25.1671719,BO
811309,LAKHISARAI,BIHAR,25.174513999999999,86.258752999999999,BO
811214,MUNGER,BIHAR,25.3450385,86.4865925,BO
811213,MUNGER,BIHAR,24.9514613,86.5930592,BO
811212,MUNGER,BIHAR,86.428301000000005,25.148726,BO
811304,SHEIKHPURA,BIHAR,25.0184847,85.8730982,BO
811105,SHEIKHPURA,BIHAR,25.1949793,76.3128034,BO
